country,countryname,party,partyname,date,title
62,Canada,62620,Progressive Conservative Party,195803,Campaign speeches by the leader
62,Canada,62620,Progressive Conservative Party,196206,Campaign speeches by the leader
62,Canada,62620,Progressive Conservative Party,196304,Campaign leaflets
62,Canada,62620,Progressive Conservative Party,196511,Policies for people
62,Canada,62620,Progressive Conservative Party,196806,Progressive conservative party handbook
62,Canada,62620,Progressive Conservative Party,197210,Campaign leaflets
62,Canada,62620,Progressive Conservative Party,197407,Campaign leaflets
62,Canada,62620,Progressive Conservative Party,197905,Campaign leaflets
62,Canada,62620,Progressive Conservative Party,198002,Campaign leaflets
62,Canada,62620,Progressive Conservative Party,198409,PC politique atout 84
62,Canada,62620,Progressive Conservative Party,198811,PC politiques en bref
62,Canada,62620,Progressive Conservative Party,199310,Un gouvernement au service de la population. Par respect envers le contribuable
62,Canada,62620,Progressive Conservative Party,199706,Jean Charest’s plan Canada’s next century
62,Canada,62620,Progressive Conservative Party,200011,Canadians have a Choice in this Election
62,Canada,62621,Reform Party of Canada,199310,Bâtir Un Nouveau Canada: Principes Et Politiques (French version)
62,Canada,62621,Reform Party of Canada,199706,A 6 point plan to build a brighter future together
62,Canada,62622,Canadian Reform Conservative Alliance,200011,A Time for Change. An Agenda of Respect for All Canadians
62,Canada,62623,Conservative Party of Canada,200406,Demanding better
62,Canada,62623,Conservative Party of Canada,200601,Stand up for Canada
62,Canada,62623,Conservative Party of Canada,200810,The true north strong and free - Stephen Harper's plan for Canadians
62,Canada,62623,Conservative Party of Canada,201105,Ici pour le Canada
62,Canada,62623,Conservative Party of Canada,201510,Protect our Economy: Our Conservative Plan to Protect the Economy
62,Canada,62901,Quebec Bloc,199310,Un Nouveau Parti Pour L'Étape Décisive (French version)
62,Canada,62901,Quebec Bloc,199706,Election platform
62,Canada,62901,Quebec Bloc,200011,‘Le Québec gagne á voter Bloc’ (English version)
62,Canada,62901,Quebec Bloc,200406,Un parti propre au Québec
62,Canada,62901,Quebec Bloc,200601,"Heureusement, ici, c'est le Bloc"
62,Canada,62901,Quebec Bloc,200810,Présent! Pour le Québec
62,Canada,62901,Quebec Bloc,201105,Parlons Qc
62,Canada,62901,Quebec Bloc,201510,Programme du Bloc Québécois
62,Canada,62951,Social Credit,194506,The social credit charter
62,Canada,62951,Social Credit,194906,Campaign leaflet
62,Canada,62951,Social Credit,195308,Campaign speech by the leader
62,Canada,62951,Social Credit,195706,It’s your Canada
62,Canada,62951,Social Credit,195803,Campaign leaflet
62,Canada,62951,Social Credit,196206,"A statement of social credit objectives, principles and policies"
62,Canada,62951,Social Credit,196304,Policy statement
62,Canada,62951,Social Credit,196511,Social credit candidate’s party platform
62,Canada,62951,Social Credit,196806,"A statement of social credit objectives, principles and policies"
62,Canada,62951,Social Credit,197210,Estimate
62,Canada,62951,Social Credit,197407,Estimate
63,Australia,63110,Australian Greens,200410,Care for the earth
63,Australia,63110,Australian Greens,200711,Greens' policy snapshots for the 2007 federal election
63,Australia,63110,Australian Greens,201008,Australian Greens policy
63,Australia,63110,Australian Greens,201309,Standing up for what matters. Healthy environment. Caring society. Clean economy.
63,Australia,63110,Australian Greens,201607,Election 2016. What the Greens will do for Australia. Standing up for what matters
63,Australia,63110,Australian Greens,201905,"A future for all of us. The Greens’ policy platform, election 2019"
63,Australia,63320,Australian Labor Party,194609,Prime Minister Announces Labor Policy
63,Australia,63320,Australian Labor Party,194912,Chifley Gives Labor Policy
63,Australia,63320,Australian Labor Party,195104,Exchange Rate to be Maintained
63,Australia,63320,Australian Labor Party,195405,Evatt Outlines Labor Policy
63,Australia,63320,Australian Labor Party,195512,Labor Would Increase Pensions...
63,Australia,63320,Australian Labor Party,195811,Evatt Promises Wide Benefits...
63,Australia,63320,Australian Labor Party,196112,Labor Plan on Housing
63,Australia,63320,Australian Labor Party,196311,Calwell Lists Main Poll Issues
63,Australia,63320,Australian Labor Party,196611,Mr. Calwell outlines Labor's federal election policies
63,Australia,63320,Australian Labor Party,196910,"Time for a change, says Whitlam"
63,Australia,63320,Australian Labor Party,197212,Whitlam: Labor’s Policy for Australia.
63,Australia,63320,Australian Labor Party,197405,Labor Policy
63,Australia,63320,Australian Labor Party,197512,Whitlam pleads for another chance for Labor
63,Australia,63320,Australian Labor Party,197712,"Task is to get Aust to work, says Whitlam"
63,Australia,63320,Australian Labor Party,198010,Hayden promises a more equal society
63,Australia,63320,Australian Labor Party,198303,Policy Speech. Federal Election Campaign Launch
63,Australia,63320,Australian Labor Party,198412,"1984 Policy Speech. Presented by the Prime Minister, November 13, 1984"
63,Australia,63320,Australian Labor Party,198707,"Election Campaign Policy Launch. Sydney Opera House, 23 June 1987"
63,Australia,63320,Australian Labor Party,199003,Bob Hawke for Australia’s future
63,Australia,63320,Australian Labor Party,199303,Australian Labor Party policy document 1993
63,Australia,63320,Australian Labor Party,199603,Labor vs The Coalition
63,Australia,63320,Australian Labor Party,199810,"Kim Beazley’s Plan for the Nation - ‘Jobs, Security and Opportunity"
63,Australia,63320,Australian Labor Party,200111,Address to ALP campaign launch
63,Australia,63320,Australian Labor Party,200410,Opportunity for all Australians: Labor's policies
63,Australia,63320,Australian Labor Party,200711,Federal labor campaign launch speech
63,Australia,63320,Australian Labor Party,201008,Agenda
63,Australia,63320,Australian Labor Party,201309,Campaign announcements
63,Australia,63320,Australian Labor Party,201607,Australian Labor Party 2016. 100 Positive Policies [Copied from website]
63,Australia,63320,Australian Labor Party,201905,Policies. Labor's policies for a fair go for Australia
63,Australia,63321,Australian Democrats,199003,‘Give a Damn - Vote Democrat!’ Principles for Government. The Australian Democrats Platform for the 90s
63,Australia,63321,Australian Democrats,199603,Australian Democrats Policy Pack 1996
63,Australia,63321,Australian Democrats,199810,Campaign launch speech
63,Australia,63321,Australian Democrats,200111,Change Politics
63,Australia,63330,Australian Labor Party Anti-Communist,195512,Bitter Attack on Evatt by Joshua
63,Australia,63330,Democratic Labor Party,195811,Senator Cole’s policy speech
63,Australia,63330,Democratic Labor Party,196112,‘New Concepts’ Needed for Nation’s Problems
63,Australia,63330,Democratic Labor Party,196311,D.L.P. Policy Speech
63,Australia,63330,Democratic Labor Party,196611,For a safe and prosperous Australia
63,Australia,63330,Democratic Labor Party,196910,Double defence spending - DLP
63,Australia,63330,Democratic Labor Party,197212,DLP demands action on permissiveness
63,Australia,63330,Democratic Labor Party,197405,Prescription for suicide
63,Australia,63330,Democratic Labor Party,197512,Federal policy speech
63,Australia,63330,Democratic Labor Party,197712,The DLP policy in detail
63,Australia,63410,Palmer United Party,201309,Bring the nation together
63,Australia,63620,Liberal Party of Australia,194609,Menzies outlines Liberal Party’s policy
63,Australia,63620,Liberal Party of Australia,194912,Menzies gives policy
63,Australia,63620,Liberal Party of Australia,195104,Menzies’ Policy Speech
63,Australia,63620,Liberal Party of Australia,195405,Joint Policy Speech; Federal Election 1954
63,Australia,63620,Liberal Party of Australia,195512,Federal Election 1955; Joint Policy Speech
63,Australia,63620,Liberal Party of Australia,195811,Federal Election 1958; Joint Policy Speech
63,Australia,63620,Liberal Party of Australia,196112,Good government’ pledge by Menzies
63,Australia,63620,Liberal Party of Australia,196311,Menzies opens poll campaign
63,Australia,63620,Liberal Party of Australia,196611,Our greatest decade ahead
63,Australia,63620,Liberal Party of Australia,196910,Prime Minister’s Policy Speech...
63,Australia,63620,Liberal Party of Australia,197212,McMahon: Changing Values...
63,Australia,63620,Liberal Party of Australia,197405,Liberal Policy
63,Australia,63620,Liberal Party of Australia,197512,PM delivers Liberal Party policy speech
63,Australia,63620,Liberal Party of Australia,197712,Fraser: reject Labor's 'recipe for disaster'
63,Australia,63620,Liberal Party of Australia,198010,"Lead on, Liberal"
63,Australia,63620,Liberal Party of Australia,198303,1983 Policy Speech
63,Australia,63620,Liberal Party of Australia,198412,1984 Policy Speech. The Liberal Direction for Australia. ‘Stand up for your Family’
63,Australia,63620,Liberal Party of Australia,198707,"‘Get in Front Again’. Television Campaign Opening June 25, 1987"
63,Australia,63620,Liberal Party of Australia,199003,Policy Statement ‘The Answer is Liberal’
63,Australia,63620,Liberal Party of Australia,199303,Address by John Hewson MP. Liberal Party campaign launch
63,Australia,63620,Liberal Party of Australia,199603,Joint programme of LPA 63620 and NPA 63810: Policy Launch Statement 1996
63,Australia,63620,Liberal Party of Australia,199810,Joint programme of LPA 63620 and NPA 63810: Policy Launch Statement. ‘A Stronger Australia’
63,Australia,63620,Liberal Party of Australia,200111,Transcript of the Prime Minister’s address at the Federal Liberal Party campaign launch
63,Australia,63620,Liberal Party of Australia,200410,Adress at the Coalition campaign launch Brisbane
63,Australia,63620,Liberal Party of Australia,200711,Coalition campaign address: transcript of the Prime Minister
63,Australia,63620,Liberal Party of Australia,201008,Our action contract - a strong plan for Australia.
63,Australia,63620,Liberal Party of Australia,201309,Our plan. Real solutions for all Australians
63,Australia,63620,Liberal Party of Australia,201607,Liberal. Our plan
63,Australia,63620,Liberal Party of Australia,201905,Liberal election policies
63,Australia,63621,Liberal National Party of Queensland,201008,Our action contract - a strong plan for Australia.
63,Australia,63621,Liberal National Party of Queensland,201309,Our plan. Real solutions for all Australians
63,Australia,63621,Liberal National Party of Queensland,201607,Liberal. Our plan [Manifesto taken from main party in coalition (32320)]
63,Australia,63621,Liberal National Party of Queensland,201905,Liberal election policies [Manifesto taken from main party in coalition (32320)]
63,Australia,63622,Country Liberal Party,201309,Our plan. Real solutions for all Australians
63,Australia,63710,Katter's Australian Party,201309,Katter's Australian Party
63,Australia,63710,Katter's Australian Party,201607,Election platform 2016 [Copied from website]
63,Australia,63710,Katter's Australian Party,201905,KAP Policies
63,Australia,63810,Country Party,194609,Fadden for bigger tax cut
63,Australia,63810,Country Party,194912,Mr. Fadden gives details
63,Australia,63810,Country Party,195104,"Woolgrowers told, ‘We saved you’"
63,Australia,63810,Country Party,195405,Fadden Hits at Labor
63,Australia,63810,Country Party,195512,Estimate
63,Australia,63810,Country Party,195811,McEwen Tells of Government’s Achievements
63,Australia,63810,Country Party,196112,Pledge by McEwen to Protect Industries
63,Australia,63810,Country Party,196311,C.P. policy announced by McEwen
63,Australia,63810,Country Party,196611,"We will grow, prosper"
63,Australia,63810,Country Party,196910,Farmers will get continued aid
63,Australia,63810,Country Party,197212,National body urged for development
63,Australia,63810,Country Party,197405,Poll is fight for democracy
63,Australia,63810,National Country Party,197512,Rural discrimination to end
63,Australia,63810,National Country Party,197712,Protect your future
63,Australia,63810,National Country Party,198010,Keeping Australia strong
63,Australia,63810,National Party of Australia,198303,Policy Speech. 21 February 1983
63,Australia,63810,National Party of Australia,198412,1984 Policy Speech. 8 November 1984
63,Australia,63810,National Party of Australia,198707,Election ‘87 Policy Speech. June 21st
63,Australia,63810,National Party of Australia,199003,‘Nationals’ for a Safe Future’. Election ‘90 Policy Statement
63,Australia,63810,National Party of Australia,199303,Care for your country: vote for jobs.
63,Australia,63810,National Party of Australia,199603,Joint programme of LPA 63620 and NPA 63810: Policy Launch Statement 1996
63,Australia,63810,National Party of Australia,199810,Joint programme of LPA 63620 and NPA 63810: Policy Launch Statement. ‘A Stronger Australia’
63,Australia,63810,National Party of Australia,200111,Leadership and certainty for regional Australia
63,Australia,63810,National Party of Australia,200410,Policy platform of the Nationals as adopted by the National Federal Conference
63,Australia,63810,National Party of Australia,200711,Campaign launch speech: an experienced team for Australia's future
63,Australia,63810,National Party of Australia,201008,Policy platform 2010. Think local. Vote National.
